10345,19,7.3000,80,0.0,QUICK,2,1996-11-04T00:00:00.000+08:00,1996-12-02T00:00:00.000+08:00,1996-11-11T00:00:00.000+08:00,249.0600,QUICK-Stop,Taucherstrae 10,Cunewalde,"",1307,Germany,2,United Package,(503) 555-3199
10345,42,11.2000,9,0.0,QUICK,2,1996-11-04T00:00:00.000+08:00,1996-12-02T00:00:00.000+08:00,1996-11-11T00:00:00.000+08:00,249.0600,QUICK-Stop,Taucherstrae 10,Cunewalde,"",1307,Germany,2,United Package,(503) 555-3199
10651,19,9.2000,12,0.0,WANDK,8,1997-09-01T00:00:00.000+08:00,1997-09-29T00:00:00.000+08:00,1997-09-11T00:00:00.000+08:00,20.6000,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,"",70563,Germany,2,United Package,(503) 555-3199
10651,22,21.0000,20,0.0,WANDK,8,1997-09-01T00:00:00.000+08:00,1997-09-29T00:00:00.000+08:00,1997-09-11T00:00:00.000+08:00,20.6000,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,"",70563,Germany,2,United Package,(503) 555-3199
10979,7,30.0000,18,0.0,ERNSH,8,1998-03-26T00:00:00.000+08:00,1998-04-23T00:00:00.000+08:00,1998-03-31T00:00:00.000+08:00,353.0700,Ernst Handel,Kirchgasse 6,Graz,"",8010,Austria,2,United Package,(503) 555-3199
10979,12,38.0000,20,0.0,ERNSH,8,1998-03-26T00:00:00.000+08:00,1998-04-23T00:00:00.000+08:00,1998-03-31T00:00:00.000+08:00,353.0700,Ernst Handel,Kirchgasse 6,Graz,"",8010,Austria,2,United Package,(503) 555-3199
10979,24,4.5000,80,0.0,ERNSH,8,1998-03-26T00:00:00.000+08:00,1998-04-23T00:00:00.000+08:00,1998-03-31T00:00:00.000+08:00,353.0700,Ernst Handel,Kirchgasse 6,Graz,"",8010,Austria,2,United Package,(503) 555-3199
10979,27,43.9000,30,0.0,ERNSH,8,1998-03-26T00:00:00.000+08:00,1998-04-23T00:00:00.000+08:00,1998-03-31T00:00:00.000+08:00,353.0700,Ernst Handel,Kirchgasse 6,Graz,"",8010,Austria,2,United Package,(503) 555-3199
10979,31,12.5000,24,0.0,ERNSH,8,1998-03-26T00:00:00.000+08:00,1998-04-23T00:00:00.000+08:00,1998-03-31T00:00:00.000+08:00,353.0700,Ernst Handel,Kirchgasse 6,Graz,"",8010,Austria,2,United Package,(503) 555-3199
10979,63,43.9000,35,0.0,ERNSH,8,1998-03-26T00:00:00.000+08:00,1998-04-23T00:00:00.000+08:00,1998-03-31T00:00:00.000+08:00,353.0700,Ernst Handel,Kirchgasse 6,Graz,"",8010,Austria,2,United Package,(503) 555-3199
10449,10,24.8000,14,0.0,BLONP,3,1997-02-18T00:00:00.000+08:00,1997-03-18T00:00:00.000+08:00,1997-02-27T00:00:00.000+08:00,53.3000,Blondel pre et fils,"24, place Klber",Strasbourg,"",67000,France,2,United Package,(503) 555-3199
10449,52,5.6000,20,0.0,BLONP,3,1997-02-18T00:00:00.000+08:00,1997-03-18T00:00:00.000+08:00,1997-02-27T00:00:00.000+08:00,53.3000,Blondel pre et fils,"24, place Klber",Strasbourg,"",67000,France,2,United Package,(503) 555-3199
10449,62,39.4000,35,0.0,BLONP,3,1997-02-18T00:00:00.000+08:00,1997-03-18T00:00:00.000+08:00,1997-02-27T00:00:00.000+08:00,53.3000,Blondel pre et fils,"24, place Klber",Strasbourg,"",67000,France,2,United Package,(503) 555-3199
10506,25,14.0000,18,0.0,KOENE,9,1997-04-15T00:00:00.000+08:00,1997-05-13T00:00:00.000+08:00,1997-05-02T00:00:00.000+08:00,21.1900,Kniglich Essen,Maubelstr. 90,Brandenburg,"",14776,Germany,2,United Package,(503) 555-3199
10506,70,15.0000,14,0.0,KOENE,9,1997-04-15T00:00:00.000+08:00,1997-05-13T00:00:00.000+08:00,1997-05-02T00:00:00.000+08:00,21.1900,Kniglich Essen,Maubelstr. 90,Brandenburg,"",14776,Germany,2,United Package,(503) 555-3199
11041,2,19.0000,30,0.0,CHOPS,3,1998-04-22T00:00:00.000+08:00,1998-05-20T00:00:00.000+08:00,1998-04-28T00:00:00.000+08:00,48.2200,Chop-suey Chinese,Hauptstr. 31,Bern,"",3012,Switzerland,2,United Package,(503) 555-3199
11041,63,43.9000,30,0.0,CHOPS,3,1998-04-22T00:00:00.000+08:00,1998-05-20T00:00:00.000+08:00,1998-04-28T00:00:00.000+08:00,48.2200,Chop-suey Chinese,Hauptstr. 31,Bern,"",3012,Switzerland,2,United Package,(503) 555-3199
10861,17,39.0000,42,0.0,WHITC,4,1998-01-30T00:00:00.000+08:00,1998-02-27T00:00:00.000+08:00,1998-02-17T00:00:00.000+08:00,14.9300,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,2,United Package,(503) 555-3199
10861,18,62.5000,20,0.0,WHITC,4,1998-01-30T00:00:00.000+08:00,1998-02-27T00:00:00.000+08:00,1998-02-17T00:00:00.000+08:00,14.9300,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,2,United Package,(503) 555-3199
10861,21,10.0000,40,0.0,WHITC,4,1998-01-30T00:00:00.000+08:00,1998-02-27T00:00:00.000+08:00,1998-02-17T00:00:00.000+08:00,14.9300,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,2,United Package,(503) 555-3199
10861,33,2.5000,35,0.0,WHITC,4,1998-01-30T00:00:00.000+08:00,1998-02-27T00:00:00.000+08:00,1998-02-17T00:00:00.000+08:00,14.9300,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,2,United Package,(503) 555-3199
10861,62,49.3000,3,0.0,WHITC,4,1998-01-30T00:00:00.000+08:00,1998-02-27T00:00:00.000+08:00,1998-02-17T00:00:00.000+08:00,14.9300,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,2,United Package,(503) 555-3199
10565,24,4.5000,25,0.0,MEREP,8,1997-06-11T00:00:00.000+08:00,1997-07-09T00:00:00.000+08:00,1997-06-18T00:00:00.000+08:00,7.1500,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada,2,United Package,(503) 555-3199
10565,64,33.2500,18,0.0,MEREP,8,1997-06-11T00:00:00.000+08:00,1997-07-09T00:00:00.000+08:00,1997-06-18T00:00:00.000+08:00,7.1500,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada,2,United Package,(503) 555-3199
10487,19,7.3000,5,0.0,QUEEN,2,1997-03-26T00:00:00.000+08:00,1997-04-23T00:00:00.000+08:00,1997-03-28T00:00:00.000+08:00,71.0700,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil,2,United Package,(503) 555-3199
10487,26,24.9000,30,0.0,QUEEN,2,1997-03-26T00:00:00.000+08:00,1997-04-23T00:00:00.000+08:00,1997-03-28T00:00:00.000+08:00,71.0700,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil,2,United Package,(503) 555-3199
10487,54,5.9000,24,0.0,QUEEN,2,1997-03-26T00:00:00.000+08:00,1997-04-23T00:00:00.000+08:00,1997-03-28T00:00:00.000+08:00,71.0700,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil,2,United Package,(503) 555-3199
10529,55,24.0000,14,0.0,MAISD,5,1997-05-07T00:00:00.000+08:00,1997-06-04T00:00:00.000+08:00,1997-05-09T00:00:00.000+08:00,66.6900,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,"",B-1180,Belgium,2,United Package,(503) 555-3199
10529,68,12.5000,20,0.0,MAISD,5,1997-05-07T00:00:00.000+08:00,1997-06-04T00:00:00.000+08:00,1997-05-09T00:00:00.000+08:00,66.6900,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,"",B-1180,Belgium,2,United Package,(503) 555-3199
10529,69,36.0000,10,0.0,MAISD,5,1997-05-07T00:00:00.000+08:00,1997-06-04T00:00:00.000+08:00,1997-05-09T00:00:00.000+08:00,66.6900,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,"",B-1180,Belgium,2,United Package,(503) 555-3199
